Bighead Runner,15.000,0.5,Compatible with DirectX 9,0.048828125,Casual Indie Adventure,7 Jun, 2018,30,83
Space Hurricane Storm: 2 Edition,15.000,0.25,Intel HD Graphics,0.048828125,Indie Casual,13 Jul, 2018,,0
Age of Chivalry,0,0,,0,Indie Free to Play Medieval Mod Action Multiplayer First-Person FPS Team-Based Gore Open World,1 Dec, 2007,2036,87
The Quest for the BIG KEY,43.000,0.48828125,integrated,0.048828125,Casual Adventure Indie Action Retro Early Access Puzzle Metroidvania,30 Jan, 2018,,0
Super Bit Adventure: Paragons of Life,43.000,2.0,GeForce 8600 GT 512MB GDDR3,0.1953125,Action Indie Adventure Rogue-lite Difficult Bullet Hell 2D Action RPG RPG Singleplayer Fantasy Pixel Graphics Fast-Paced Controller Action-Adventure Dungeon Crawler Perma Death Runner Souls-like Hack and Slash,27 Feb, 2018,,0
Cactus Jumper,15.000,0.5,Direct X9,0.1953125,Casual Action Indie,21 Jan, 2018,,0
Go Morse Go! Arcade Edition,30.000,1.0,,0.09765625,Indie Sports,25 Feb, 2018,10,100
Save 90% on Travildorn,8.000,2.0,with 1024 MB VRAM compatible with DirectX 9,0.146484375,Action Indie Adventure,25 Mar, 2018,,0
Castle Agony,90.000,0.0625,640x480, 32-bit colour: 700 Mhz system minimum,0.048828125,Adventure Indie,26 Mar, 2018,,0
Tomb Towers,70.000,1.0,512 MB,0.146484375,Early Access Action Indie Adventure Early Access 2D Retro Pixel Graphics Puzzle-Platformer Platformer,9 May, 2018,,0
interLOGIC,30.000,1.0,VGA GPU,0.48828125,Casual Indie Puzzle Retro Relaxing Logic Pixel Graphics Difficult Singleplayer Voxel Level Editor Match 3 Games Workshop,1 Feb, 2017,12,83
When Our Journey Ends - A Visual Novel,90.000,1.0,Any DirectX 9.0 supported card,0.390625,Casual Visual Novel Simulation Indie Singleplayer Anime Story Rich Female Protagonist RPG,30 Jan, 2017,,0
Beastmancer,160.000,4.0,256 MB DX11 Compliant,6.0,RPG Indie Strategy Turn-Based Turn-Based Combat Turn-Based Tactics Singleplayer Fantasy Tactical Tactical RPG,5 Oct, 2017,46,82
WAVESHAPER,46.000,0.5,DirectX 9 -compatible graphics card with 32MB of video memory,0.146484375,Action Indie Casual 2D Minimalist Score Attack Runner Difficult,3 May, 2017,33,93
Loops of Zen,43.000,2.0,512mb DDR3 or better video card,0.09765625,Indie Casual Puzzle Stylized Relaxing,10 Aug, 2017,13,92
Historium VR - Relive the history of Bruges,Not Available,8.0,Nvidia GeForce GTX 970 equivalent or higher,2.0,Adventure Casual Historical VR,2 Dec, 2016,13,92
Battle for Orion 2,165.000,3.0,,1.0,Strategy Indie,23 Mar, 2017,26,88
Mobile Astro,0,0.25,Direct3D 9 compatible graphics card.,0.0361328125,Action Indie Retro Arcade Shoot 'Em Up Twin Stick Shooter Sci-fi,15 Dec, 2016,18,94
Gem Monster,Not Available,2.0,Nvidia GT640, AMD Radeon HD7750, 1GB,1.0,Casual Adventure Indie VR,17 Dec, 2016,,0
Hyperun,120.000,4.0,Intel HD 4000 or equivalent,1.0,Racing Sports Indie,11 Jul, 2017,32,84
Save 85% on Blink,13.500,2.0,Intel HD 3000,0.1953125,Adventure Indie Puzzle-Platformer,10 Mar, 2017,43,93
Envoy,70.000,0.5,Сompatible with DirectX: 8.0,0.185546875,Action Indie Casual Simulation Shoot 'Em Up,17 Mar, 2016,46,80
RePete,30.000,0,,0.01953125,Indie Casual Platformer Puzzle-Platformer,1 Nov, 2015,13,84
Deranged Rabbits,Not Available,0.5,128 MB Graphics memory,0.048828125,Casual Action Indie Adventure Platformer,29 Jul, 2016,10,100
Square's Route,58.000,2.0,,0.400390625,Indie Puzzle,18 Mar, 2016,11,81
VirZOOM Arcade,0,8.0,NVIDIA GTX 970  or AMD 290,4.0,Casual Racing Action Adventure Indie Sports VR Multiplayer,30 Jun, 2016,20,95
Semispheres,120.000,1.0,DX9 and above,0.1953125,Indie Strategy Puzzle Minimalist Atmospheric Abstract Surreal Great Soundtrack,14 Feb, 2017,29,93
Torgar's Quest,80.000,0.5,Min. 128 MB,0.048828125,Action Adventure RPG Indie Rogue-like Dungeon Crawler Turn-Based Pixel Graphics Retro,31 May, 2016,,0
Space Ranger ASK,Not Available,1.0,Nvidia GT 740, AMD Radeon HD 7670 or better,0.5,Action Indie Casual,25 Aug, 2016,,0
Ember Kaboom,43.000,0.01953125,,0.1953125,Action Indie Platformer 2D,3 Jun, 2016,12,91
IS Defense Editor,0,Not available,Not available,Not available,,29 Apr, 2016,,0
Fenrisulfr Puzzle,0,2.0,,0.05859375,Early Access Free to Play Indie Casual Early Access,17 Feb, 2018,25,84
One Clone Left,100.000,2.0,,0.390625,Action Indie Violent Zombies Co-op Top-Down,12 Aug, 2016,,0
Dawn of the Robot Empire,80.000,4.0,NVIDIA GTX 970 / AMD 290 or better,0.25,Early Access Action Indie Early Access VR,11 Apr, 2016,,0
Laser Disco Defenders,120.000,2.0,Dedicated graphics with 256MB memory or more,0.29296875,Action Indie Cartoony Twin Stick Shooter Procedural Generation Robots Shoot 'Em Up,6 Oct, 2016,,0
Swingy Sword,70.000,1.0,Graphics card with DX10 (shader model 4.0) capabilities,0.13671875,Action Indie Casual Swordplay Fighting Split Screen,26 Mar, 2018,,0
Dead Dust,43.000,1.0,OpenGL 2.1 or higher,0.0205078125,Indie Action Violent Adventure Western,21 Mar, 2018,14,85
Itsy Blitzy,120.000,4.0,1GB VRAM minimum,0.1953125,Action Indie,19 Sep, 2018,,0
Black Bart,43.000,1.0,with 512 MB VRAM compatible with DirectX,0.2568359375,Indie Adventure Casual,17 May, 2018,13,84
Ninja Midori,30.000,0.78125,2nd Generation Intel Core HD Graphics (2000/3000), 512MB,0.830078125,Adventure Indie Co-op 2D Platformer Action Retro Difficult Pixel Graphics,7 Jun, 2018,,0
Save 75% on The Epic Bang Theory,7.500,0.5,Compatible with DirectX 9,0.048828125,Indie Casual,17 May, 2018,,0
Rabbit and the moon,30.000,4.0,Intel HD Graphics 4400,0.341796875,Indie Casual,20 Jun, 2018,,0
Deflection Dimension,110.000,1.0,Intel® HD Graphics 2500 or Higher,0.1953125,Early Access Indie Early Access Action Adventure Dungeon Crawler 2D Rogue-lite Singleplayer,8 Jun, 2018,,0
S.T.R.E.T.C.H.,15.000,2.0,Intel HD Graphics,0.1953125,Indie Action,18 May, 2018,,0
Math Classroom Challenge,70.000,8.0,Geforce 670 or equivalent,1.0,Indie Casual Education,24 May, 2018,,0
lilGunBois,30.000,0,Anything with OpenGL 2.1 support,0.009765625,Indie Action 2D Platformer Shooter,3 Jun, 2018,,0
Super B-Dino's adventures,15.000,0,GeForce GTX 480,0.09765625,Action Indie Casual,6 May, 2018,,0
Save 50% on Babycar Driver,7.500,0.5,Compatible with DirectX 9,0.048828125,Indie Casual Racing,22 May, 2018,13,84
MissileDancer,30.000,1.0,1280 x 720,0.029296875,Action Indie Shoot 'Em Up,1 Jun, 2018,,0
Meme Supreme  ¯\_(ツ)_/¯,68.500,0.48828125,DirectX 9 compatible graphics card or higher,0.244140625,Casual Memes,12 Jun, 2018,,0
Save 60% on Castle: Jigsaw Puzzles,12.000,1.0,128MB or higher,0.01953125,Indie Casual Simulation Adventure Sports Strategy,23 May, 2018,,0
Minako,70.000,2.0,Graphics card with DX10 (shader model 4.0) capabilities,0.09765625,Indie,6 Jun, 2018,,0
Paper Valley,150.000,8.0,GTX 970,0.68359375,Casual Adventure Indie VR Great Soundtrack Family Friendly Relaxing Colorful Singleplayer,6 Jun, 2018,,0
Dungeon Deathball,100.000,0.5,Graphics card with DX10 (shader model 4.0) capabilities.,0.078125,Early Access Indie Early Access Strategy Casual Sports Perma Death Pixel Graphics Short Tactical Turn-Based Tactics Turn-Based Turn-Based Strategy Turn-Based Combat Grid-Based Movement Football Dungeon Crawler Blood Gore Fantasy,6 Jul, 2018,,0
LittleBigSoko,15.000,0.25,Intel HD Graphics,0.1953125,Indie Casual,8 May, 2018,12,91
Delve,15.000,0,,0.419921875,Adventure Indie RPG RPGMaker,1 Jun, 2018,,0
Street Level: Windows Edition,15.000,0,,0.0146484375,Strategy Card Game Cyberpunk Sci-fi Touch-Friendly Minimalist Fast-Paced,6 Jun, 2018,,0
FrogStatue,15.000,4.0,NVIDIA Geforce GT 740,1.0,Indie Strategy,13 Jun, 2018,,0
Master Pyrox Wizard Smackdown,80.000,2.0,OpenGL 3.0 compatible, 512 MB video RAM,0.29296875,Indie Casual Action Sports Local Multiplayer Arcade,9 Jun, 2018,,0
13 Cycles,100.000,1.0,DX11 compliant graphics card,0.390625,Early Access Action Indie Early Access,6 Jun, 2018,,0
Babel: Tower to the Gods,Not Available,0,NVIDIA GTX 970,0.390625,Early Access Indie Early Access VR Puzzle Family Friendly,5 Apr, 2016,23,86
The Incredible Baron,70.000,0.5,Integrated graphics,0.244140625,Indie Strategy Adventure Pixel Graphics Tower Defense RTS,27 May, 2016,,0
The Inner Sea,140.000,2.0,OpenGL 3.3+ Compliant,1.0,Early Access Strategy RPG Indie Simulation Early Access Pirates Naval,30 Mar, 2016,18,83
Battleships at Dawn!,90.000,1.0,,0,Early Access Strategy Indie Early Access,5 Jul, 2016,,0
Battle Crust,100.000,1.0,1024 x 768,0.068359375,Action Indie Shoot 'Em Up,25 Feb, 2016,18,88
Paintey,Not Available,8.0,NVIDIA GeForce® GTX 970,0,Early Access Simulation Early Access Indie VR,18 Apr, 2016,,0
Tiny Knight,Not Available,3.0,HD4000 or equivalent,3.7109375,Adventure Indie Casual 3D Platformer Puzzle-Platformer,17 Mar, 2016,11,90
MacGuffin's Curse,120.000,0.25,256MB VRAM,0,Adventure Casual Indie Puzzle Werewolves Comedy,19 Apr, 2012,32,93
Glowfish,120.000,0.5,,0,Casual Adventure Indie Underwater,30 Sep, 2011,29,89
Dead Hungry Diner,Not Available,0.5,128MB of video memory, 16-bit or 32-bit color quality,0,Casual Indie Zombies Vampire Werewolves Management Time Management,16 May, 2012,30,80
NUMERIC,30.000,2.0,NVIDIA GeForce GTX 780 Ti.,7.0,Indie Action Adventure Casual Simulation,2 Jul, 2018,20,85
Red Orchestra 2/Rising Storm Alpha Community Maps,0,Not available,Not available,Not available,Action Mod Free to Play,23 Sep, 2014,,0
Red Orchestra 2/Rising Storm Beta Community Maps,0,Not available,Not available,Not available,Action,23 Sep, 2014,,0
Hexters,188.000,4.0,nVidia GeForce GTX 660 2GB / AMD Radeon HD 7850 2GB,1.0,Early Access Strategy Early Access Indie Simulation City Builder Action Adventure Great Soundtrack Story Rich,15 Dec, 2017,16,81
Slam,58.000,2.0,,0.48828125,Indie Casual Strategy Puzzle,11 Jul, 2016,16,81
The Mors,Not Available,2.0,NVIDIA GeForce GTX 470 or above,3.0,Adventure Indie Violent Horror Survival Horror Gore,22 Sep, 2017,,0
Chromadrome 2,Not Available,1.0,32Mb,0.09765625,Racing Action,9 Apr, 2007,12,83
Clandestinity of Elsie,70.000,0.5,,0.1298828125,Indie Action RPGMaker Survival Horror Dark Psychological Horror Lore-Rich Horror,8 Jul, 2015,48,83
Superstar Dance Club,Not Available,1.0,Dedicated Video Graphics,0,Casual Anime Rhythm,4 Aug, 2015,11,90
Gravity Error,Not Available,1.0,Integrated Graphics (512MB),0.390625,Indie Platformer Puzzle 2D Puzzle-Platformer,12 Aug, 2015,32,84
Celia's Quest,120.000,0.5,1024 x 768 pixels or higher desktop resolution,0.390625,Adventure RPG Indie RPGMaker Female Protagonist,24 Jun, 2015,,0
Barbara-ian,Not Available,4.0,Dx11 Capable Video Card,0.48828125,Action Indie Replay Value Difficult Female Protagonist,16 Jan, 2017,18,88
创史者Hist Maker,0,4.0,,0.48828125,Free to Play Indie Casual Strategy Historical Puzzle,15 May, 2018,28,89
Your Ball Exploded,15.000,0.25,Intel HD Graphics,0.0390625,Indie Casual,26 May, 2018,13,92
Final Missions,58.000,8.0,HD Graphics 3000 Intel,6.0,Action Indie Violent,14 Jun, 2018,,0
NEO NEO,70.000,4.0,1GB, Shader Model 3.0,0.78125,Casual Indie Action Shooter Top-Down Top-Down Shooter Arcade Minimalist 2D Score Attack Fast-Paced,16 Jun, 2018,16,100
Celestial Hacker Girl Jessica,30.000,0,DirectX 9.0,0.87890625,Indie Action,31 Dec, 2017,,0
The Basilisk,30.000,4.0,GeForce GT 630M,0.29296875,Indie Adventure Sexual Content Violent Simulation Gore,24 Jul, 2018,12,83
Jack N' Jill DX,70.000,1.0,ANY,0.125,Indie Action Casual,28 Sep, 2018,,0
Living with Jaguars,70.000,8.0,Nvidia GeForce GTX 970, AMD Radeon R9 290 equivalent or better.,10.0,Adventure Simulation VR,23 Apr, 2018,,0
Hum Drum Experiences,120.000,2.0,512 MB,5.0,Adventure Indie RPG,28 Sep, 2018,,0
GIPHY World VR,0,8.0,NVIDIA GTX 1060 / AMD RX 570 equivalent or greater,3.0,Casual Animation & Modeling Design & Illustration Indie Simulation Funny Building Memes VR,30 Aug, 2018,,0
Goinund,30.000,2.0,Discrete with 1 GB VRAM,0.46875,Action Indie Shooter Difficult Shoot 'Em Up,10 Jul, 2018,10,90
ArcBall 3: Infinity,15.000,0.5,128 MB,0,Indie Casual Simulation,28 Jun, 2018,,0
What A Trash Game!,90.000,2.0,GTX 600 series or equivalent,0.29296875,Casual Indie Simulation Strategy,25 Jul, 2018,,0
Anceder,150.000,4.0,,2.0,Action Indie Casual Shoot 'Em Up,26 Jul, 2018,,0
Call each NEW YEAR,15.000,0.5,DirectX® 9.0c compatible,0.1123046875,Indie Adventure Casual Memes Visual Novel,22 Jun, 2018,,0
Sophisticated Puzzle,15.000,0.5,,0.048828125,Indie Casual,2 Aug, 2018,,0
BRANE™: Prototype,0,2.0,Integrated/On-Board Graphics,0,Indie Casual,30 May, 2018,,0
Trivia King,15.000,2.0,DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities,0.48828125,Casual,22 Jun, 2018,,0
Zodicat,70.000,0.03125,(Integrated): Intel HD Graphics or AMD (formerly ATI) Radeon HD Graphics (Discrete): Nvidia GeForce 9600 GT or AMD Radeon HD 2400,0.2236328125,Action Indie Casual,30 Aug, 2018,,0
Zen Space Flight - VR Showcase,30.000,4.0,GeForce GTX 970 or AMD Radeon R9 290,0.390625,Action Adventure Casual Indie VR,5 Jul, 2018,,0
Space Ranger vs. Reptiloids,30.000,0.25,Intel HD Graphics,0.048828125,Action Casual Indie,1 Jun, 2018,,0
MultiBall (BLADOSHARIK),15.000,0,Any,0.009765625,Early Access Action Indie Early Access,19 Jun, 2018,,0
Ticktock,70.000,4.0,GeForce 700 series equivalent or higher,0.09765625,Action Indie Arcade Fast-Paced Bullet Time Mouse only Difficult Minimalist,23 Jun, 2018,,0
Candy,15.000,1.0,128 MB VGA VRAM or higher,0.09765625,Indie Casual Cute Family Friendly Point & Click Cartoon,19 Jun, 2018,,0
Save 50% on Contact Draw: Bowling,7.500,0.5,Intel Core HD Graphics or dedicated GPU with OpenGL 2.0 Support,0.09765625,Indie Casual Simulation Adventure Sports,4 Jul, 2018,,0
Nurikabe,15.000,2.0,,0,Indie Casual,1 Aug, 2018,,0
Beerd leaver,15.000,0.25,Direct X9.0c Compatible Card,0.25,Indie Casual,23 Jun, 2018,,0
Banzo - Marks of Slavery,80.000,4.0,Intel HD Graphics or equivalent,0.78125,Strategy Indie Casual Simulation,18 Jun, 2018,17,82
探灵警探,15.000,2.0,DirectX 9/OpenGL 4.1 capable GPU,0.1953125,RPG Adventure Indie,25 Jun, 2018,,0
创史者Hist Maker,0,4.0,,0.48828125,Free to Play Indie Casual Strategy Historical Puzzle,15 May, 2018,28,89
Your Ball Exploded,15.000,0.25,Intel HD Graphics,0.0390625,Indie Casual,26 May, 2018,13,92
Final Missions,58.000,8.0,HD Graphics 3000 Intel,6.0,Action Indie Violent,14 Jun, 2018,,0
NEO NEO,70.000,4.0,1GB, Shader Model 3.0,0.78125,Casual Indie Action Shooter Top-Down Top-Down Shooter Arcade Minimalist 2D Score Attack Fast-Paced,16 Jun, 2018,16,100
Celestial Hacker Girl Jessica,30.000,0,DirectX 9.0,0.87890625,Indie Action,31 Dec, 2017,,0
The Basilisk,30.000,4.0,GeForce GT 630M,0.29296875,Indie Adventure Sexual Content Violent Simulation Gore,24 Jul, 2018,12,83
Jack N' Jill DX,70.000,1.0,ANY,0.125,Indie Action Casual,28 Sep, 2018,,0
Living with Jaguars,70.000,8.0,Nvidia GeForce GTX 970, AMD Radeon R9 290 equivalent or better.,10.0,Adventure Simulation VR,23 Apr, 2018,,0
Hum Drum Experiences,120.000,2.0,512 MB,5.0,Adventure Indie RPG,28 Sep, 2018,,0
GIPHY World VR,0,8.0,NVIDIA GTX 1060 / AMD RX 570 equivalent or greater,3.0,Casual Animation & Modeling Design & Illustration Indie Simulation Funny Building Memes VR,30 Aug, 2018,,0
Goinund,30.000,2.0,Discrete with 1 GB VRAM,0.46875,Action Indie Shooter Difficult Shoot 'Em Up,10 Jul, 2018,10,90
ArcBall 3: Infinity,15.000,0.5,128 MB,0,Indie Casual Simulation,28 Jun, 2018,,0
What A Trash Game!,90.000,2.0,GTX 600 series or equivalent,0.29296875,Casual Indie Simulation Strategy,25 Jul, 2018,,0
Anceder,150.000,4.0,,2.0,Action Indie Casual Shoot 'Em Up,26 Jul, 2018,,0
Call each NEW YEAR,15.000,0.5,DirectX® 9.0c compatible,0.1123046875,Indie Adventure Casual Memes Visual Novel,22 Jun, 2018,,0
Sophisticated Puzzle,15.000,0.5,,0.048828125,Indie Casual,2 Aug, 2018,,0
BRANE™: Prototype,0,2.0,Integrated/On-Board Graphics,0,Indie Casual,30 May, 2018,,0
Trivia King,15.000,2.0,DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities,0.48828125,Casual,22 Jun, 2018,,0
Zodicat,70.000,0.03125,(Integrated): Intel HD Graphics or AMD (formerly ATI) Radeon HD Graphics (Discrete): Nvidia GeForce 9600 GT or AMD Radeon HD 2400,0.2236328125,Action Indie Casual,30 Aug, 2018,,0
Zen Space Flight - VR Showcase,30.000,4.0,GeForce GTX 970 or AMD Radeon R9 290,0.390625,Action Adventure Casual Indie VR,5 Jul, 2018,,0
Arboreal,0,8.0,NVIDIA GeForce GTX 840M,3.0,Early Access Adventure Indie Casual Early Access,16 Jul, 2018,17,88
Your Car Shooter,15.000,0.25,Intel HD Graphics,0.048828125,Casual Indie,9 Jun, 2018,,0
Ashley Clark: Secret of the Ruby,120.000,2.0,ATI Radeon HD 3400 Series, GeForce 205,1.171875,Indie Adventure Casual Hidden Object,11 Aug, 2013,20,95
Thievery,43.000,2.0,Any,0.048828125,Indie,13 Jul, 2018,,0
Shadowlings,120.000,2.0,1 gb,0.29296875,Action Indie Ninja Swordplay Assassin 2D Hack and Slash Arcade Singleplayer Top-Down Rogue-lite Fighting Difficult Great Soundtrack Fast-Paced Physics Action RPG Spectacle fighter Medieval Violent,17 Jul, 2018,13,84
Immortals(修仙志),58.000,0.5,,0.09765625,Strategy Indie RPG,13 Jul, 2018,,0
FlowDot,30.000,0,Graphicscard with DX10 (Shader-model 4.0) - Capabilities,0.0634765625,Indie Casual,1 Aug, 2018,,0
Rocket Island,70.000,3.0,AMD Radeon HD 5770 1024MB | NVIDIA GTS 450 1024MB | Intel HD4000 @720P,4.0,Casual Adventure Indie RPG Strategy,1 Jul, 2018,,0
Nocturne of Steel,100.000,2.0,Graphics card with DX10 (shader model 4.0) capabilities.,0.48828125,Early Access Early Access Indie Action Adventure RPG,27 Sep, 2018,,0
Machine With a Big Gun,15.000,0.25,Intel HD Graphics,0.048828125,Casual Indie,12 Jun, 2018,,0
The Harbinger's Head,43.000,0,,0,Adventure Indie RPG Choose Your Own Adventure Text-Based,19 Jul, 2018,,0
Rolling in the Reef,100.000,0.5,OpenGL,0.5,Strategy Procedural Generation Turn-Based Strategy Turn-Based Board Game Indie Puzzle,13 Jul, 2018,14,100
Synth Riders,120.000,4.0,Nvidia GTX 960 or equivalent,1.171875,Early Access Action Indie Casual Early Access,12 Jul, 2018,,0
Wired,0,0.0078125,,1.0,Indie Puzzle-Platformer Education,23 Jul, 2018,19,100
In The Fighting,15.000,0.25,Intel HD Graphics,0.1953125,Casual Strategy Indie Tower Defense,18 Jun, 2018,,0
Save 40% on Starfield Wars,42.000,1.0,Intel HD 3000,0.78125,Action Indie Casual Racing Simulation,5 Jul, 2018,,0
Store Crasher,70.000,0.0078125,GTX 1060,3.0,Early Access Action Early Access Indie,31 Jul, 2018,,0
A Roll-Back Story,70.000,0.25,Intel HD,0.146484375,Indie Difficult Adventure Platformer Metroidvania,30 Aug, 2018,,0
Proficient Paddles,43.000,1.0,,0.29296875,Action Indie Sports Casual Local Multiplayer Multiplayer,22 Jul, 2018,,0
Save 65% on Tomato Way 2,38.500,0.00390625,NVIDIA GeForce GTX 720,3.0,Action Indie Gore Adventure Horror Blood Exploration Thriller Psychological Comedy Atmospheric Bullet Hell Difficult,10 Jul, 2018,14,92
Epic Helicopter,43.000,8.0,HD Graphics 3000 Intel,1.5966796875,Action Indie Casual,4 Jul, 2018,,0
Bleeding Sun,80.000,2.0,,0.29296875,RPG 2D RPGMaker Indie Singleplayer Turn-Based Combat Great Soundtrack Turn-Based Story Rich Party-Based RPG,14 Jul, 2018,,0
The Great Geometric Multiverse Tour,150.000,4.0,Intel HD Graphics 128 MB,2.0,Indie Action Adventure Singleplayer,27 Aug, 2018,,0
Opus Mortem,30.000,1.0,Hardware-accelerated OpenGL or OpenGL ES,0.05078125,Indie Casual,6 Jul, 2018,,0
Puzzles By Axis Hyper,30.000,0.5,Integrated Graphics,0.29296875,Casual Indie Strategy,16 Sep, 2018,,0
SWAM,30.000,1.0,Any graphics card,0.390625,Indie Casual Action Adventure,30 Oct, 2016,,0
Trainscape,Not Available,8.0,NVIDIA GeForce GTX 970, AMD Radeon R9 290 equivalent or better, Video Output: HDMI 1.4, DisplayPort 1.2 or newer,0.48828125,Early Access Indie Simulation Early Access VR,28 Jun, 2017,,0
Holo-Graham,Not Available,1.0,,0.146484375,Casual Adventure Strategy,20 Feb, 2017,,0
DinoFense,165.000,4.0,NVIDIA GTX 970,0.68359375,Action Indie Casual Strategy VR,23 Dec, 2016,,0
Rescue Team 6 Collector's Edition,80.000,0.5,128 MB VRAM,0,Casual Time Management,13 Dec, 2016,,0
Claws & Feathers 2,90.000,1.0,256 MB VRAM,0.009765625,Casual,13 Dec, 2016,,0
HEPH,Not Available,4.0,Graphics NVIDIA GeForce 820M VRAM DDR3 2GB,4.0,Indie Action Adventure Survival Horror Survival Third Person Gore,24 Jan, 2017,,0
Last Mage Standing,43.000,8.0,NVIDIA GTX 970 / AMD 290 equivalent or greater,0.5859375,Action Adventure VR,15 Dec, 2016,17,88
Hyper Void,120.000,2.0,D3D9-compliant 3D accelerator (Intel, AMD, NVidia),1.07421875,Indie Action,9 Oct, 2017,,0
Frog Hop,70.000,2.0,128MB,0.1953125,Adventure Action Indie Platformer,23 Feb, 2017,,0
VERSUS: The Elite Trials,58.000,0,,0,Indie Adventure RPG Text-Based Choose Your Own Adventure Choices Matter Story Rich Interactive Fiction,16 Dec, 2016,27,92
GunHero,100.000,1.0,Dedicated GPU,0.244140625,Action Indie Platformer,18 Apr, 2017,,0
Ambition of the Slimes,70.000,1.0,ATI Radeon HD 4670 or above,0.09765625,Indie Strategy Simulation RPG,15 Feb, 2018,13,92
The Final Specimen: Arrival,120.000,1.0,DirectX 9 compatible video card,0.09765625,Action Indie Casual Adventure 2D Retro Memes Difficult Great Soundtrack Platformer Arcade Story Rich Side Scroller Sci-fi Funny Cute,2 Mar, 2017,17,88
Dark Cases: The Blood Ruby Collector's Edition,120.000,1.0,,0.7958984375,Adventure Casual Hidden Object,11 Jan, 2017,,0
Pivot Pilot,90.000,1.0,WebGL,0.1953125,Indie Action 2D Adventure Platformer Difficult,6 Jan, 2017,16,100
VRQB,100.000,8.0,Nvidia GeForce GTX 970, AMD Radeon R9 290 equivalent or better,0.5859375,Action Indie Casual Sports VR,8 Sep, 2017,,0
MYTH - Steam Edition,165.000,0.25,640x480 Resolution Minimum,0.78125,Adventure Indie Visual Novel Horror Mystery Anime,28 Oct, 2016,24,95
Ludoku,Not Available,0.09765625,256mb graphics memory,0.0146484375,Casual Indie Puzzle,25 May, 2015,,0
Withstand: Apotheosis,Not Available,1.0,256 MB graphics memory and compatible GPU,0.1953125,Adventure Action Indie,31 Jul, 2015,,0
Magical Eyes - Red is for Anguish,165.000,1.0,,2.0,Adventure Indie Visual Novel Anime Mystery Horror Cute,30 Mar, 2016,18,100
Puzzle Station 15th Anniversary Retro Release,Not Available,1.0,DirectX 7.0 compatible,0.0419921875,Casual Indie Puzzle,14 Jul, 2000,,0
Vindicator: Uprising,43.000,1.0,DirectX 9 compatible,0.048828125,Action Casual Indie Platformer Pixel Graphics,3 Jul, 2015,,0
Basketball Hero VR,70.000,8.0,GeForce GTX 1060 or RX 570 or better.,0,Early Access Indie Casual Sports Early Access Basketball VR Simulation Action Adventure,20 Jun, 2018,,0
Viking Brothers 3,90.000,1.0,256 MB,5.0,Adventure Strategy Indie Casual,29 Nov, 2017,,0
Viking Brothers 4,90.000,1.0,512 MB,3.0,Casual Indie Adventure Strategy,25 Apr, 2018,,0
Outer Space,15.000,1.0,OpenGL 2.1 or higher,0.01171875,Indie Casual Simulation Racing,7 Jul, 2018,,0
Vagrant Fury,100.000,1.953125,Any graphics card released post-2012,3.90625,Indie Casual Action Pixel Graphics Retro Voxel Great Soundtrack Arcade Story Rich,24 Sep, 2018,,0
Arboreal,0,8.0,NVIDIA GeForce GTX 840M,3.0,Early Access Adventure Indie Casual Early Access,16 Jul, 2018,17,88
Your Car Shooter,15.000,0.25,Intel HD Graphics,0.048828125,Casual Indie,9 Jun, 2018,,0
Ashley Clark: Secret of the Ruby,120.000,2.0,ATI Radeon HD 3400 Series, GeForce 205,1.171875,Indie Adventure Casual Hidden Object,11 Aug, 2013,20,95
Thievery,43.000,2.0,Any,0.048828125,Indie,13 Jul, 2018,,0
Shadowlings,120.000,2.0,1 gb,0.29296875,Action Indie Ninja Swordplay Assassin 2D Hack and Slash Arcade Singleplayer Top-Down Rogue-lite Fighting Difficult Great Soundtrack Fast-Paced Physics Action RPG Spectacle fighter Medieval Violent,17 Jul, 2018,13,84
Immortals(修仙志),58.000,0.5,,0.09765625,Strategy Indie RPG,13 Jul, 2018,,0
FlowDot,30.000,0,Graphicscard with DX10 (Shader-model 4.0) - Capabilities,0.0634765625,Indie Casual,1 Aug, 2018,,0
Rocket Island,70.000,3.0,AMD Radeon HD 5770 1024MB | NVIDIA GTS 450 1024MB | Intel HD4000 @720P,4.0,Casual Adventure Indie RPG Strategy,1 Jul, 2018,,0
Nocturne of Steel,100.000,2.0,Graphics card with DX10 (shader model 4.0) capabilities.,0.48828125,Early Access Early Access Indie Action Adventure RPG,27 Sep, 2018,,0
Machine With a Big Gun,15.000,0.25,Intel HD Graphics,0.048828125,Casual Indie,12 Jun, 2018,,0
The Harbinger's Head,43.000,0,,0,Adventure Indie RPG Choose Your Own Adventure Text-Based,19 Jul, 2018,,0
Rolling in the Reef,100.000,0.5,OpenGL,0.5,Strategy Procedural Generation Turn-Based Strategy Turn-Based Board Game Indie Puzzle,13 Jul, 2018,14,100
Synth Riders,120.000,4.0,Nvidia GTX 960 or equivalent,1.171875,Early Access Action Indie Casual Early Access,12 Jul, 2018,,0
Wired,0,0.0078125,,1.0,Indie Puzzle-Platformer Education,23 Jul, 2018,19,100
In The Fighting,15.000,0.25,Intel HD Graphics,0.1953125,Casual Strategy Indie Tower Defense,18 Jun, 2018,,0
Save 40% on Starfield Wars,42.000,1.0,Intel HD 3000,0.78125,Action Indie Casual Racing Simulation,5 Jul, 2018,,0
